ID,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
1940,8012134,48,0,single,rented,no,Technology_specialist,Odisha,0,10,0
1941,7592766,58,1,single,rented,no,Architect,Andhra_Pradesh,1,14,0
1942,3536292,77,15,single,rented,yes,Surgeon,Telangana,11,10,0
1943,5365286,26,12,single,rented,yes,Design_Engineer,Punjab,7,12,0
1944,6642820,78,8,single,rented,no,Air_traffic_controller,Maharashtra,6,11,0
1945,9659187,37,11,single,rented,yes,Aviator,West_Bengal,11,11,0
1946,9775346,48,6,single,rented,no,Official,Uttar_Pradesh,6,10,1
1947,2304127,29,5,married,rented,no,Economist,Assam,5,13,0
1948,1650754,78,8,single,rented,no,Designer,Haryana,8,12,0
1949,1382869,44,8,single,rented,no,Civil_engineer,Andhra_Pradesh,8,12,0
1950,8397031,54,12,single,rented,no,Civil_servant,Andhra_Pradesh,10,12,0
1951,549784,63,4,single,owned,yes,Aviator,West_Bengal,4,13,0
1952,738257,27,3,single,norent_noown,no,Web_designer,West_Bengal,3,10,0
1953,9074439,41,15,single,rented,no,Chartered_Accountant,Bihar,7,10,0
1954,5732279,29,18,single,rented,yes,Mechanical_engineer,Assam,12,11,0
1955,1223549,66,19,single,rented,no,Secretary,Maharashtra,14,13,0
1956,1051509,54,2,single,rented,no,Engineer,Madhya_Pradesh,2,12,0
1957,3766437,24,11,married,norent_noown,no,Comedian,Delhi,10,10,0
1958,6577271,51,19,single,rented,no,Aviator,West_Bengal,10,10,0
1959,5669046,65,8,single,rented,no,Physician,Tamil_Nadu,4,12,0
1960,1891120,59,10,single,rented,no,Web_designer,Maharashtra,10,11,0
1961,5648251,48,2,single,rented,yes,Graphic_Designer,Uttar_Pradesh,2,13,0
1962,9624827,58,20,single,rented,no,Industrial_Engineer,Gujarat,9,12,0
1963,1687470,79,0,single,rented,no,Surgeon,Uttar_Pradesh,0,10,0
1964,1705824,27,15,single,owned,no,Graphic_Designer,Andhra_Pradesh,13,10,0
1965,3198849,74,3,single,owned,no,Scientist,Rajasthan,3,10,0
1966,242890,78,12,single,rented,no,Scientist,Haryana,3,10,0
1967,6359903,61,3,single,rented,yes,Consultant,Uttar_Pradesh,3,12,0
1968,8390146,74,18,single,rented,no,Comedian,Gujarat,8,13,0
1969,6051217,48,20,single,owned,no,Analyst,Andhra_Pradesh,7,12,0
1970,6381050,29,4,single,rented,no,Lawyer,Telangana,4,12,0
1971,974748,42,6,single,rented,no,Biomedical_Engineer,Maharashtra,6,11,1
1972,5764101,35,13,single,rented,no,Architect,Gujarat,13,11,0
1973,2975236,55,13,single,rented,yes,Statistician,Bihar,12,10,0
1974,5888261,78,6,single,rented,no,Physician,Andhra_Pradesh,3,10,0
1975,5315413,35,14,single,rented,no,Artist,Rajasthan,5,11,0
1976,1035064,66,6,single,rented,no,Army_officer,West_Bengal,6,11,0
1977,2250273,42,16,single,rented,yes,Web_designer,Tamil_Nadu,8,11,0
1978,4751315,26,16,single,rented,yes,Army_officer,Haryana,10,12,0
1979,3601316,56,15,single,rented,yes,Psychologist,Andhra_Pradesh,9,12,0
1980,7600309,48,3,married,rented,yes,Consultant,Tamil_Nadu,3,12,0
1981,8217987,56,13,single,rented,yes,Graphic_Designer,Maharashtra,8,14,0
1982,7757778,78,17,single,rented,no,Fashion_Designer,Andhra_Pradesh,12,12,1
1983,1871303,62,16,single,owned,no,Hotel_Manager,West_Bengal,6,12,0
1984,7713626,47,0,single,norent_noown,yes,Designer,Rajasthan,0,12,0
1985,7979699,47,15,married,rented,yes,Computer_operator,Haryana,10,13,0
1986,6683083,69,1,married,rented,no,Psychologist,Bihar,1,12,0
1987,7477764,34,3,single,rented,yes,Artist,Maharashtra,3,12,0
1988,5783146,51,18,single,rented,no,Psychologist,Andhra_Pradesh,7,12,0
1989,1038909,58,19,single,rented,yes,Civil_servant,Uttar_Pradesh,4,11,1
1990,1947449,42,8,single,rented,no,Mechanical_engineer,Bihar,8,11,0
1991,3867310,28,20,single,rented,no,Statistician,West_Bengal,7,14,0
1992,7923142,39,5,single,rented,no,Secretary,West_Bengal,5,13,0
1993,8640226,40,12,single,owned,no,Financial_Analyst,Maharashtra,9,10,0
1994,151700,33,20,single,rented,no,Politician,Punjab,6,13,1
1995,9719853,61,14,single,rented,yes,Civil_servant,Jharkhand,3,13,0
1996,2411292,63,3,single,rented,no,Web_designer,Uttar_Pradesh,3,10,0
1997,3108450,53,20,single,rented,yes,Hotel_Manager,Puducherry,8,13,0
1998,1067890,41,14,single,rented,yes,Air_traffic_controller,Odisha,3,12,1
1999,4373442,46,1,single,rented,no,Police_officer,Kerala,1,10,0
2000,6152081,66,8,single,rented,no,Technology_specialist,Uttar_Pradesh,3,12,0
2001,5539169,30,6,married,rented,no,Comedian,Andhra_Pradesh,6,13,0
2002,9685699,62,6,single,rented,no,Physician,Jharkhand,6,10,0
2003,8929413,48,19,single,rented,no,Psychologist,Bihar,10,11,0
2004,6859087,44,8,single,rented,yes,Industrial_Engineer,Gujarat,6,14,0
2005,9840316,24,13,single,rented,no,Artist,Chhattisgarh,4,11,0
2006,6437103,56,3,married,rented,no,Surgeon,West_Bengal,3,12,0
2007,749923,54,5,single,rented,no,Computer_hardware_engineer,Tripura,5,13,0
2008,9917916,70,11,single,rented,no,Hotel_Manager,Andhra_Pradesh,11,13,0
2009,2239559,40,15,single,rented,no,Technology_specialist,Madhya_Pradesh,5,11,0
2010,5679259,78,17,single,rented,no,Official,Haryana,14,10,0
2011,4489952,66,5,single,owned,no,Fashion_Designer,Bihar,5,11,1
2012,3656176,29,5,single,rented,yes,Technical_writer,Andhra_Pradesh,4,10,0
2013,1956676,65,12,single,rented,no,Librarian,Maharashtra,8,11,0
2014,4592797,66,20,single,rented,no,Computer_operator,Maharashtra,13,11,0
2015,8462658,53,16,single,rented,yes,Lawyer,Jharkhand,12,12,0
2016,243245,68,19,single,rented,no,Technology_specialist,Uttar_Pradesh,14,12,0
2017,7530512,65,12,single,rented,no,Microbiologist,Uttar_Pradesh,10,12,1
2018,7257927,75,18,single,rented,no,Chef,Assam,10,13,0
2019,8925422,72,14,single,rented,yes,Aviator,Uttar_Pradesh,6,10,0
2020,4512216,76,18,single,rented,no,Drafter,Uttar_Pradesh,7,14,0
2021,2810048,79,7,single,rented,no,Engineer,Uttar_Pradesh,7,13,0
2022,4436504,56,9,single,rented,yes,Financial_Analyst,Andhra_Pradesh,9,13,0
2023,4142958,60,2,single,rented,no,Surveyor,Tamil_Nadu,2,11,0
2024,1950853,54,6,single,rented,no,Air_traffic_controller,Telangana,6,14,1
2025,2300039,36,4,single,rented,no,Civil_servant,Delhi,3,13,0
2026,1061632,75,6,single,rented,yes,Police_officer,Uttar_Pradesh,6,10,0
2027,5792043,71,6,single,norent_noown,yes,Graphic_Designer,Haryana,6,11,1
2028,5173221,55,17,single,rented,no,Microbiologist,West_Bengal,8,13,0
2029,2297128,30,6,single,rented,yes,Computer_hardware_engineer,Bihar,6,13,1
2030,1494575,69,19,single,rented,no,Magistrate,Karnataka,10,11,0
2031,3802714,71,16,single,rented,no,Software_Developer,Andhra_Pradesh,8,13,1
2032,4097229,28,9,single,rented,no,Comedian,Rajasthan,9,12,0
2033,510912,32,5,single,rented,yes,Physician,Jharkhand,5,12,0
2034,6236454,22,16,single,owned,yes,Architect,Odisha,11,10,0
2035,7887547,32,10,single,rented,yes,Comedian,Assam,10,12,0
2036,6088232,58,18,single,rented,no,Computer_operator,Bihar,4,10,0
2037,7733758,27,20,single,rented,no,Official,West_Bengal,4,11,0
2038,9726816,73,0,single,rented,no,Chef,Maharashtra,0,11,0
2039,4977653,54,17,single,rented,yes,Technical_writer,Karnataka,13,11,1
2040,6350875,41,5,single,rented,no,Lawyer,Jharkhand,5,11,0
2041,3984296,50,4,single,rented,yes,Graphic_Designer,Gujarat,4,14,0
2042,7155409,77,12,single,rented,no,Chartered_Accountant,Bihar,10,13,0
2043,335003,75,11,single,norent_noown,no,Economist,Maharashtra,11,13,1
2044,5544342,73,4,single,owned,no,Mechanical_engineer,Uttar_Pradesh,4,12,0
2045,4320824,63,11,single,rented,yes,Secretary,Assam,7,10,0
2046,3900011,52,6,single,rented,no,Scientist,Jharkhand,4,10,0
2047,2822867,52,16,single,rented,no,Artist,Jammu_and_Kashmir,6,14,0
2048,4089865,71,11,single,rented,no,Computer_hardware_engineer,Maharashtra,7,11,0
2049,5899823,46,8,married,rented,no,Architect,Haryana,8,13,0
2050,6699313,58,6,single,rented,no,Librarian,Madhya_Pradesh,6,10,0
2051,3125755,75,8,married,rented,no,Technician,Uttar_Pradesh,8,12,0
2052,4816071,63,17,single,rented,no,Mechanical_engineer,Andhra_Pradesh,13,14,1
2053,6259733,56,19,single,rented,no,Graphic_Designer,Assam,4,14,0
2054,854406,68,13,single,rented,no,Petroleum_Engineer,Maharashtra,7,12,0
2055,2361934,78,0,married,rented,yes,Air_traffic_controller,Puducherry,0,12,0
2056,37512,36,8,single,owned,no,Surgeon,West_Bengal,8,14,0
2057,3672369,60,12,single,rented,no,Computer_operator,Jharkhand,6,12,1
2058,300440,54,20,single,rented,no,Librarian,Madhya_Pradesh,8,11,0
2059,74087,69,15,single,rented,yes,Artist,West_Bengal,8,14,0
2060,2548584,42,13,single,rented,no,Magistrate,Tamil_Nadu,13,13,0
2061,1211333,32,14,single,rented,no,Architect,Delhi,13,14,0
2062,5839084,35,20,single,rented,yes,Secretary,Jharkhand,10,10,0
2063,7278743,36,9,single,rented,no,Fashion_Designer,Karnataka,9,14,0
2064,1336270,66,19,single,rented,no,Chemical_engineer,Uttar_Pradesh,8,12,1
2065,6525200,55,11,single,rented,yes,Army_officer,Delhi,6,14,1
2066,7536411,63,7,single,rented,no,Mechanical_engineer,Andhra_Pradesh,4,10,0
2067,762473,50,0,single,rented,no,Psychologist,Madhya_Pradesh,0,11,0
2068,8089960,64,11,single,rented,no,Technical_writer,West_Bengal,11,14,0
2069,6647354,53,2,single,owned,no,Fashion_Designer,Puducherry,2,11,0
2070,1140203,50,18,single,rented,no,Architect,West_Bengal,13,13,0
2071,9656322,56,15,single,rented,yes,Firefighter,Maharashtra,7,11,0
2072,4281870,53,1,married,rented,no,Aviator,Haryana,1,12,0
2073,4004905,44,1,single,rented,no,Financial_Analyst,Karnataka,1,14,0
2074,800497,49,20,single,rented,no,Army_officer,Madhya_Pradesh,8,14,0
2075,1053988,73,6,single,owned,no,Software_Developer,Maharashtra,6,13,1
2076,4949034,22,16,single,rented,yes,Physician,Andhra_Pradesh,14,12,0
2077,9803522,55,14,single,rented,no,Police_officer,Madhya_Pradesh,14,11,1
2078,3287010,49,6,single,rented,yes,Financial_Analyst,Jharkhand,6,11,0
2079,7770680,38,10,single,rented,no,Scientist,Tamil_Nadu,10,12,1
2080,3831842,58,4,single,rented,no,Civil_servant,Kerala,4,14,0
2081,2287264,30,14,single,rented,no,Firefighter,Tamil_Nadu,4,10,0
2082,2591229,68,11,married,rented,no,Design_Engineer,Madhya_Pradesh,11,12,0
2083,1798025,45,18,single,rented,no,Statistician,Maharashtra,10,12,0
2084,9962662,79,19,single,rented,no,Microbiologist,Punjab,7,11,0
2085,614251,59,14,single,rented,no,Civil_engineer,Gujarat,12,13,0
2086,4073521,36,2,single,rented,no,Civil_servant,West_Bengal,2,12,0
2087,5013574,70,1,single,rented,no,Petroleum_Engineer,Gujarat,1,11,0
2088,6798686,31,9,single,owned,no,Dentist,Telangana,9,10,1
2089,2874640,50,10,single,rented,no,Web_designer,Maharashtra,9,12,0
2090,2229331,79,6,single,rented,yes,Petroleum_Engineer,West_Bengal,6,11,1
2091,3105209,79,12,single,rented,no,Consultant,Uttar_Pradesh,5,14,0
2092,8524690,38,7,single,rented,yes,Consultant,Rajasthan,7,12,0
2093,4041403,47,19,single,rented,yes,Technology_specialist,Telangana,13,14,1
2094,6524945,45,8,single,rented,no,Engineer,Kerala,8,14,0
2095,6601303,23,18,single,rented,yes,Engineer,Uttar_Pradesh,4,12,0
2096,2256811,77,4,single,rented,yes,Chemical_engineer,Maharashtra,4,14,0
2097,6332286,56,19,single,rented,yes,Graphic_Designer,Tamil_Nadu,10,14,0
2098,718057,59,19,single,rented,no,Financial_Analyst,Assam,4,11,1
2099,8053436,42,8,single,rented,no,Chef,Karnataka,8,11,1
2100,2116651,55,18,single,rented,yes,Graphic_Designer,Telangana,12,14,0
2101,228131,30,5,single,rented,no,Technician,Andhra_Pradesh,5,12,1
2102,600473,24,11,single,rented,no,Analyst,Haryana,6,14,1
2103,8964405,67,15,single,rented,no,Surgeon,Andhra_Pradesh,8,10,0
2104,3246861,79,2,single,rented,yes,Aviator,Andhra_Pradesh,2,13,0
2105,9541394,22,15,single,rented,yes,Scientist,Madhya_Pradesh,12,11,0
2106,704775,33,8,single,rented,no,Army_officer,Uttar_Pradesh,4,14,0
2107,7951428,63,12,single,rented,yes,Hotel_Manager,West_Bengal,8,11,0
2108,9700346,74,4,married,rented,yes,Chartered_Accountant,Andhra_Pradesh,4,11,0
2109,4806237,79,10,married,rented,no,Technician,Uttar_Pradesh[5],4,11,0
2110,1567163,68,7,single,rented,no,Microbiologist,Assam,7,10,0
2111,3463312,76,2,single,rented,yes,Psychologist,Madhya_Pradesh,2,10,0
2112,9441892,51,0,single,rented,yes,Police_officer,Odisha,0,11,0
2113,973794,69,16,single,rented,yes,Geologist,Chhattisgarh,8,14,1
2114,5069235,26,10,single,rented,yes,Biomedical_Engineer,Maharashtra,9,14,0
2115,6036833,25,11,single,rented,no,Chemical_engineer,Maharashtra,11,12,0
2116,5643649,77,16,single,rented,yes,Surgeon,Uttar_Pradesh,13,12,0
2117,5465804,32,10,single,rented,yes,Architect,Jharkhand,6,12,1
2118,9185581,29,12,single,rented,no,Drafter,Rajasthan,10,13,0
2119,6913078,38,14,married,rented,no,Aviator,Haryana,3,14,0
2120,7908473,66,0,single,rented,no,Technician,West_Bengal,0,10,1
2121,5047941,36,14,single,rented,no,Consultant,Punjab,7,12,0
2122,3485450,64,15,single,rented,no,Lawyer,Karnataka,7,13,0
2123,7645788,71,17,single,rented,yes,Civil_engineer,Tamil_Nadu,13,14,0
2124,9543081,38,4,single,rented,no,Mechanical_engineer,Odisha,4,13,0
2125,1506859,30,11,single,rented,no,Surveyor,Karnataka,5,10,0
2126,7098144,60,1,single,rented,no,Chartered_Accountant,Assam,1,13,0
2127,5403583,44,14,married,rented,yes,Geologist,Maharashtra,8,12,0
2128,5655702,21,8,single,rented,yes,Politician,Madhya_Pradesh,8,11,0
2129,9223610,27,6,single,rented,no,Magistrate,Tamil_Nadu,6,14,0
2130,6565294,56,11,single,rented,no,Chemical_engineer,West_Bengal,11,14,0
2131,4938334,73,13,single,rented,yes,Secretary,West_Bengal,9,10,0
2132,4305317,75,6,single,rented,no,Surgeon,Uttar_Pradesh,6,12,1
2133,8561605,41,16,single,rented,no,Statistician,Karnataka,9,11,0
2134,8942790,26,0,single,rented,no,Air_traffic_controller,Rajasthan,0,14,0
2135,3104798,27,18,single,rented,no,Magistrate,Andhra_Pradesh,12,11,0
2136,9959440,78,17,single,rented,yes,Dentist,West_Bengal,9,13,0
2137,9859799,70,1,single,rented,yes,Analyst,Tamil_Nadu,1,11,0
2138,9842635,60,7,married,owned,yes,Politician,West_Bengal,7,11,0
2139,3038020,30,15,single,rented,yes,Firefighter,Maharashtra,4,10,1
2140,5699708,21,7,single,rented,no,Financial_Analyst,Bihar,7,14,0
2141,75855,33,17,single,rented,no,Technology_specialist,Assam,12,11,1
2142,4932179,24,2,single,rented,no,Chemical_engineer,Bihar,2,10,0
2143,3130971,43,16,single,rented,yes,Aviator,Tamil_Nadu,13,11,1
2144,7090163,52,17,single,rented,no,Civil_servant,Tamil_Nadu,7,11,0
2145,3453372,47,2,single,rented,no,Financial_Analyst,Uttar_Pradesh,2,10,1
2146,675893,46,7,single,rented,no,Designer,Karnataka,6,11,0
2147,897017,45,0,single,rented,yes,Software_Developer,Gujarat,0,13,0
2148,3465762,55,13,single,rented,no,Psychologist,Madhya_Pradesh,7,10,0
2149,3940063,35,18,single,rented,no,Design_Engineer,Assam,3,10,0
2150,9038552,76,7,single,rented,yes,Technology_specialist,Madhya_Pradesh,4,14,1
2151,8129321,22,16,single,rented,no,Physician,Kerala,13,12,0
2152,8934196,51,18,single,owned,no,Chemical_engineer,Tamil_Nadu,3,10,0
2153,448452,22,7,single,rented,no,Graphic_Designer,Madhya_Pradesh,6,13,1
2154,5055461,41,11,single,rented,no,Chartered_Accountant,Tripura,10,12,0
2155,1484805,46,13,single,rented,no,Consultant,Bihar,8,14,0
2156,4854861,77,1,married,rented,no,Designer,Bihar,1,13,0
2157,7128178,67,5,single,rented,yes,Lawyer,Telangana,5,13,0
2158,5991825,58,17,single,rented,no,Surveyor,Telangana,3,10,0
2159,5300443,71,8,single,rented,yes,Politician,Uttar_Pradesh,7,13,1
2160,5994323,55,10,single,rented,yes,Police_officer,Assam,10,10,1
2161,7436747,25,3,single,rented,yes,Secretary,Tamil_Nadu,3,14,0
2162,5988378,24,9,single,rented,no,Official,Tamil_Nadu,5,14,0
2163,147581,74,18,single,norent_noown,no,Chartered_Accountant,Maharashtra,9,11,1
2164,4971595,54,8,single,owned,no,Dentist,Maharashtra,8,13,0
2165,2136279,37,17,single,norent_noown,no,Dentist,West_Bengal,5,10,0
2166,3757777,24,20,single,rented,yes,Financial_Analyst,Chandigarh,3,13,0
2167,622487,64,10,single,rented,no,Biomedical_Engineer,Chhattisgarh,10,10,0
2168,6706117,70,6,single,rented,no,Secretary,Uttar_Pradesh,4,12,0
2169,3437016,74,4,single,rented,no,Chartered_Accountant,Andhra_Pradesh,4,14,0
2170,6244146,71,2,single,owned,no,Aviator,Karnataka,2,12,0
2171,140981,36,17,single,rented,yes,Consultant,Bihar,9,12,1
2172,8139107,35,17,married,rented,yes,Technology_specialist,West_Bengal,12,10,0
2173,289113,40,5,single,rented,yes,Politician,Chhattisgarh,5,12,1
2174,2593784,66,1,single,rented,yes,Official,Bihar,1,11,1
2175,6649334,59,12,married,rented,no,Fashion_Designer,Gujarat,11,11,0
2176,9644741,45,2,single,rented,no,Firefighter,Gujarat,2,10,0
2177,651925,79,5,single,rented,no,Politician,Uttar_Pradesh,4,12,0
2178,550542,33,11,single,rented,no,Army_officer,Uttarakhand,4,13,0
2179,9623591,49,8,single,owned,no,Artist,Madhya_Pradesh,8,14,0
2180,9772588,72,16,single,rented,yes,Geologist,West_Bengal,8,12,0
2181,2559385,74,14,married,rented,yes,Chemical_engineer,Maharashtra,9,12,0
2182,8666033,52,1,married,rented,no,Politician,West_Bengal,1,12,0
2183,4902965,32,7,married,rented,no,Comedian,Tamil_Nadu,7,11,0
2184,8909724,71,4,single,rented,no,Artist,Rajasthan,4,11,1
2185,6135332,35,17,single,rented,no,Industrial_Engineer,Tamil_Nadu,7,11,0
2186,4423589,33,19,single,rented,no,Chartered_Accountant,Maharashtra,8,12,1
2187,9053211,70,10,single,rented,no,Technical_writer,Andhra_Pradesh,8,13,0
2188,9243110,47,3,married,rented,no,Designer,Karnataka,3,11,0
2189,3478269,28,2,single,rented,no,Software_Developer,West_Bengal,2,13,0
2190,9417795,46,8,single,owned,no,Technology_specialist,Maharashtra,8,11,0
2191,383282,23,0,single,rented,yes,Comedian,Uttar_Pradesh,0,13,0
2192,2570783,55,0,single,owned,no,Geologist,West_Bengal,0,11,0
2193,1056300,24,19,single,rented,yes,Industrial_Engineer,Uttar_Pradesh,13,13,0
2194,8215558,43,1,single,rented,yes,Surveyor,Tamil_Nadu,1,13,1
2195,3230942,46,18,single,rented,no,Graphic_Designer,Maharashtra,12,10,0
2196,9290267,54,4,single,rented,yes,Petroleum_Engineer,Bihar,4,14,1
2197,4742685,38,2,single,rented,yes,Petroleum_Engineer,Andhra_Pradesh,2,12,1
2198,4590909,27,14,single,owned,no,Air_traffic_controller,Karnataka,8,14,0
2199,4189025,66,15,single,rented,no,Artist,Jharkhand,12,14,0
2200,5581770,56,12,single,owned,no,Physician,Jharkhand,8,13,0
2201,8593318,75,20,single,owned,no,Secretary,Gujarat,7,13,1
2202,4778152,42,13,single,rented,no,Secretary,Andhra_Pradesh,3,12,1
2203,8419034,70,12,single,rented,no,Hotel_Manager,Delhi,12,11,0
2204,8785845,69,8,single,rented,no,Civil_engineer,Rajasthan,6,14,1
2205,1080039,66,18,single,rented,no,Psychologist,West_Bengal,11,10,0
2206,897935,75,7,single,rented,no,Dentist,Telangana,7,10,0
2207,2374233,74,3,single,rented,yes,Official,West_Bengal,3,11,0
2208,8549004,40,17,single,rented,yes,Lawyer,West_Bengal,14,12,0
2209,7335666,56,13,single,rented,no,Scientist,Jharkhand,8,12,0
2210,2586645,50,6,single,rented,no,Technical_writer,Haryana,6,10,0
2211,3900250,34,1,single,rented,no,Industrial_Engineer,West_Bengal,1,11,0
2212,3123209,53,16,single,rented,yes,Physician,Assam,3,10,1
2213,4383720,48,7,single,rented,yes,Technician,Telangana,7,12,0
2214,2560874,38,5,single,rented,no,Industrial_Engineer,Andhra_Pradesh,5,13,0
2215,1516293,32,20,single,rented,yes,Flight_attendant,Andhra_Pradesh,10,12,0
2216,7013255,75,10,single,owned,yes,Chemical_engineer,Rajasthan,10,11,1
2217,3696953,30,17,single,rented,no,Web_designer,Uttar_Pradesh[5],4,11,0
2218,4728760,38,6,single,rented,no,Aviator,Andhra_Pradesh,3,12,0
2219,3956624,66,18,single,rented,no,Designer,Andhra_Pradesh,12,10,0
2220,2240686,42,1,single,rented,no,Computer_hardware_engineer,Andhra_Pradesh,1,13,0
2221,2823506,50,12,single,rented,no,Hotel_Manager,Andhra_Pradesh,12,12,0
2222,583557,27,3,single,rented,no,Analyst,Delhi,3,10,0
2223,8799564,36,19,single,rented,no,Statistician,Karnataka,7,13,0
2224,424500,40,1,single,rented,no,Chef,Andhra_Pradesh,1,10,0
2225,9574852,48,14,single,rented,yes,Surveyor,West_Bengal,14,10,0
2226,732443,65,4,single,rented,no,Physician,Haryana,4,14,0
2227,3582731,54,2,single,rented,no,Magistrate,Uttarakhand,2,14,0
2228,1934502,27,18,single,norent_noown,no,Surveyor,Telangana,5,14,0
2229,5765117,43,7,single,rented,no,Police_officer,Bihar,7,11,0
2230,4445518,34,16,married,owned,no,Surveyor,Andhra_Pradesh,8,12,0
2231,4708902,64,17,single,rented,no,Politician,Tamil_Nadu,14,13,0
2232,7747297,34,2,single,rented,no,Financial_Analyst,Uttar_Pradesh,2,11,0
2233,2745694,36,11,single,rented,no,Industrial_Engineer,Uttar_Pradesh,9,13,0
2234,2386002,24,10,married,rented,yes,Petroleum_Engineer,Tamil_Nadu,6,12,0
2235,4745314,61,18,married,rented,no,Computer_operator,Haryana,4,14,0
